"","Length","EffectiveLength","Overdispersion","logFC","logCPM","F","PValue","FDR"
"ENST00000295720.10",2871,2692.69388008956,3.16728787618088,1.97356173848012,1.17162879765824,19.0150670755304,0.00407282693108943,0.0257487933985678
"ENST00000429845.6",4250,4071.69388008956,9.1607987326435,4.03603484809193,0.0903768586112869,16.5570289849907,0.00298781242594014,0.0206711228375488
"ENST00000341435.9",2638,2459.69388008956,3.86224105795044,1.50111781019673,-0.274173242835968,9.3006806416106,0.0165373389944202,0.0709754523205596
"ENST00000367701.10",19183,19004.6938800896,1.16835409737028,0.506497389536313,3.35334934275578,6.90515731345368,0.0372469528503374,0.126492853670062
"ENST00000695459.1",3073,2894.69388008956,5.46125667143713,0.499357550831986,-0.295655272111657,0.340878877877441,0.578668907679062,0.748263377693262
"ENST00000272298.12",1210,1031.69388008956,2.85040918557504,-0.192260453515756,9.35393302623888,8.54472685440081,0.0258493893229626,0.0976922480350237
"ENST00000460218.5",4502,4323.69388008956,1.18143141488441,-0.443034127725959,4.14300717185703,10.5496127319697,0.0162056367794246,0.0699673176339527
"ENST00000652974.1",1242,1063.69388008956,31.0375077660072,-1.01794399871801,2.75129790931039,7.87443348127807,0.0302208444191829,0.109217401086772
"ENST00000655450.1",1126,947.69388008956,43.8782665111354,0.543578461613396,3.17740099852063,2.79744057715684,0.14438002500719,0.322121648025751
"ENST00000432899.5",1004,825.69388008956,5.56232824309612,-0.0565496445766402,0.409221774282024,0.00989810454385177,0.923916256123289,0.96197638025904
"ENST00000456319.6",1165,986.69388008956,16.1342786774957,-0.275311247197057,5.09461907145032,4.93019596658413,0.0671877595743735,0.192294225859823
"ENST00000670593.1",1926,1747.69388008956,6.36830143695005,-1.79474952106295,-0.834176427604494,4.87752849283339,0.0527624029937603,0.161602329002942
"ENST00000668667.1",1321,1142.69388008956,5.14490959826017,-0.336172820416358,3.34857365716962,3.40728740802422,0.11172251465098,0.270927391639722
"ENST00000656538.1",1294,1115.69388008956,7.33538541147468,0.104548968770819,2.21451706612955,0.266694678405132,0.623062446787147,0.779780793268506
"ENST00000655728.1",1076,897.69388008956,9.36325412009671,0.0759877151582108,2.95871727642055,0.0774948031261996,0.789872479129386,0.887591908606026
"ENST00000482532.5",1891,1712.69388008956,3.84262915362023,-0.129383924919586,-0.343234728006796,0.0322703006562168,0.862805496655114,0.930320198046447
"ENST00000367925.6",3559,3380.69388008956,3.41073159146904,-1.70269081756579,6.1511694075632,263.262635161982,2.85696768192801e-06,0.000171965007496138
"ENST00000367926.9",3508,3329.69388008956,8.47319156081353,-1.77425230395465,4.51963792655558,78.9989464052322,9.98145832437251e-05,0.00177632696176909
"ENST00000486089.1",1147,968.69388008956,2.5784389036476,-1.10893448162929,0.785272630692377,5.16688577105574,0.0615728773379316,0.180998570348337
"ENST00000291442.4",2383,2204.69388008956,1.0481465287456,0.238238954652658,5.51567755241828,9.96627073392619,0.0181878240340174,0.0760700562617466
"ENST00000477054.6",4655,4476.69388008956,1.44638514021158,0.139329934545593,1.34460897882413,0.184571923879235,0.681786861677618,0.818418190694769
"ENST00000383701.8",4443,4264.69388008956,5.54125882333172,-1.5905156346608,4.04512576173662,112.592128222636,2.89035363341076e-05,0.000770033511693042
"ENST00000496647.5",3624,3445.69388008956,6.69077432872809,0.85573179528371,-0.435142444445463,0.975032627387199,0.35528533153188,0.564914633571657
"ENST00000403140.6",2243,2064.69388008956,15.3975940086583,-1.23250064797961,-0.334237301727746,0.847004316784185,0.387961264568686,0.595019444021554
"ENST00000540764.5",1584,1405.69388008956,5.86362778319603,-1.01564855803165,1.47042103022263,8.5911183464751,0.0248159536302594,0.0949741209365195
"ENST00000529221.6",2256,2077.69388008956,4.96371982787294,-1.73864601555865,1.27960672984652,10.1414431458996,0.0186831881907246,0.0775268400791331
"ENST00000378026.5",3121,2942.69388008956,1.01052530971887,-0.160157762601355,9.81116534847793,39.8701478965056,0.000588224151735893,0.00639563678237215
"ENST00000718461.1",2812,2633.69388008956,2.66934477300812,0.907047468809844,3.04257212502498,26.9113623582672,0.00171645437763511,0.0139264959471677
"ENST00000368131.8",2734,2555.69388008956,75.0804429732481,0.499863648833134,2.38800261717857,0.148602174266201,0.712911140040807,0.838550570815776
"ENST00000295809.12",2883,2704.69388008956,18.4191105933426,-0.44532896744101,3.97014697301666,1.88881603905111,0.217438615500833,0.416947314784879
"ENST00000368132.7",2704,2525.69388008956,35.7298583110862,-0.442818141935908,4.79985793811599,2.70798016245351,0.149865712641521,0.329587894690018
"ENST00000483916.2",4138,3959.69388008956,1.19967430433527,0.329322865536007,-0.500196960653364,0.424090699386802,0.535333742067855,0.715529449257372
"ENST00000493884.5",4138,3959.69388008956,1.19967430433527,0.329322865536007,-0.500196960653364,0.424090699386802,0.535333742067855,0.715529449257372
"ENST00000448393.6",2245,2066.69388008956,10.9308992474714,-0.0416024060816946,3.88769475063583,0.028414682280752,0.871559400513008,0.935168649196379
"ENST00000474473.1",1095,916.69388008956,4.73073975625897,0.43974954629605,0.0945781620348187,0.93690728943049,0.368266948884407,0.576725038318975
"ENST00000562225.1",1108,929.69388008956,18.1295953945055,1.10725890550025,0.393102871585783,2.43278854270796,0.167893514860193,0.353840340331284
"ENST00000398559.7",6879,6700.69388008956,4.07993307074335,0.441907547197245,5.17792061751746,28.1287334022846,0.00152355827053836,0.0128086297803637
"ENST00000646304.1",6546,6367.69388008956,20.0731937136593,0.178257275308431,0.509041770481754,0.0231831112072577,0.883962087022928,0.941689451349954
"ENST00000646708.1",4867,4688.69388008956,8.00844656736514,-0.193104594117449,4.41229824814854,3.70998588921684,0.0996983281928636,0.250854973970072
"ENST00000488010.5",3399,3220.69388008956,3.82397766318359,0.316241348904498,4.89308152068276,12.7319563002587,0.0107250292542889,0.0520016539616899
"ENST00000579695.5",2106,1927.69388008956,10.9275300841571,0.0156323863939078,4.00512089300018,0.00355202147247453,0.954369654878525,0.976652909106655
"ENST00000304046.7",2109,1930.69388008956,4.2703227537482,0.0136006482251325,5.59735549302176,0.0271885770517845,0.874198416877094,0.936524262891683
"ENST00000698060.1",2733,2554.69388008956,1,-0.553312238266347,1.38500101966457,3.90341311819238,0.0933084240905592,0.239846486085129
"ENST00000519948.4",7596,7417.69388008956,1.1547165832936,0.695913123362793,6.89808617649377,448.511469389055,3.91765545080677e-07,6.05900403518581e-05
"ENST00000548712.5",713,534.743655664289,3.07360586730875,-0.843776321465394,-0.364752377416733,2.0869769199705,0.191553939874969,0.385525425544004
"ENST00000279907.12",5198,5019.69388008956,4.91665925356163,0.340701500376967,5.20268051607786,17.005342128826,0.00547171581431349,0.0319475849210123
"ENST00000545232.6",4088,3909.69388008956,23.2513337757687,0.356507403640567,2.79104809448718,0.783028573188766,0.40958107689097,0.614885500544212
"ENST00000356828.7",2023,1844.69388008956,5.77187721228899,0.911527720737697,-0.347983736213787,0.794027685883317,0.40283280866881,0.608670499013995
"ENST00000696040.1",2597,2418.69388008956,7.62239979629996,0.415488883879643,-0.272757176060106,0.144735245077864,0.715779173935179,0.840644229149765
"ENST00000396908.10",4359,4180.69388008956,6.291146522039,0.31227279510188,1.23971122924368,0.75947603068663,0.415539402953462,0.619699686692877
"ENST00000646935.2",4836,4657.69388008956,5.34152151453409,0.0180717076358287,2.90335873110986,0.00981755035558446,0.924126386075779,0.962040364419601
"ENST00000696043.1",2007,1828.69388008956,2.50221745707617,0.570816135434941,-0.0733563835697527,1.61640934642695,0.246546277653302,0.45114426256074
"ENST00000620918.4",3606,3427.69388008956,9.59923726720046,1.8138279090438,0.313301533272873,2.10484027589705,0.190597138681048,0.384186423527347
"ENST00000542591.1",646,467.787509330679,3.25239478695998,0.217575812752203,-0.737524236843923,0.0659292098549078,0.804424973301417,0.896317839111677
"ENST00000544158.2",1074,895.69388008956,1.84757391672657,0.110045481944871,-0.66536217730205,0.0334231666321171,0.859796144858122,0.928348634938974
"ENST00000264639.9",2147,1968.69388008956,1,-0.465034557644431,7.24200744175715,140.587373452519,1.43553633413808e-05,0.000489184932844573
"ENST00000415039.7",1598,1419.69388008956,7.06436900509497,-0.534637931482714,-0.0780092190417032,0.44868293648075,0.526990928097771,0.709347512501667
"ENST00000580980.1",580,401.806535893501,1.72739261987353,-0.104474015266852,-0.59805390425002,0.0459079360496374,0.836187414322911,0.915657333402465
"ENST00000485835.1",2888,2709.69388008956,1.06666212122751,0.575968680809459,-0.0100434867771875,1.44466750978551,0.271196406533722,0.478640766708948
"ENST00000361055.9",2111,1932.69388008956,2.68428369286757,0.0342325214775952,5.44880791909502,0.140786153278201,0.719923039529328,0.843439111395994
"ENST00000349511.8",2112,1933.69388008956,28.8259308052134,-0.352058523262253,1.39440813642876,0.236132832666289,0.643997015052298,0.793765822464202
"ENST00000409592.7",7288,7109.69388008956,41.463331310556,1.01505024345358,2.47592215979499,2.03894957296204,0.202271276344729,0.398259069567366
"ENST00000258390.12",7286,7107.69388008956,5.07199209514704,-0.757435622728788,6.28242422009135,174.624602108185,7.38275184890795e-06,0.000319332522298662
"ENST00000698072.1",1929,1750.69388008956,9.02917594411773,-0.315138648987106,1.31776027346779,0.281648015486087,0.614455116027594,0.773555505780187
"ENST00000492251.1",405,228.407958953823,5.29727997435389,1.2270719182644,-0.828239413205954,0.728245091092086,0.415431179571163,0.619641400251752
"ENST00000422684.1",1140,961.69388008956,3.86155412468228,-1.08097228395339,-0.405329666414154,1.16161672746154,0.315972155767728,0.526671190005492
"ENST00000492369.5",3837,3658.69388008956,1.58391818385459,-0.617693842005521,0.284532983225699,2.57744966932115,0.15726939950424,0.339570485208077
"ENST00000373449.7",3597,3418.69388008956,23.5582097955573,-1.25330659672451,2.08525829153168,1.6730168966101,0.242569403405877,0.446122615884291
"ENST00000672715.1",5970,5791.69388008956,36.2221639296324,-0.356760461365591,3.44164947677729,0.166914112264553,0.69675310034293,0.828197118742329
"ENST00000550338.6",2832,2653.69388008956,4.71574442108615,-0.733344188749588,4.3969925879257,17.9152080432342,0.00521903167581209,0.0308576366835751
"ENST00000695603.1",3879,3700.69388008956,5.42765844363153,-0.220635628829982,-0.239719466596524,0.0665652215127487,0.804455322954366,0.896317839111677
"ENST00000695604.1",3044,2865.69388008956,9.673401310157,0.257365094227658,0.980387587901347,0.175757347105736,0.689556552187545,0.823554044840006
"ENST00000672308.1",2840,2661.69388008956,20.1014370064996,-0.144068232987027,-0.439919078865438,0.0167771229650967,0.900724171234645,0.950113735453668
"ENST00000548033.5",936,757.69388008956,4.8992697738421,-0.688145036303859,2.11713454836845,5.02619151636039,0.0638186670208952,0.185729264267872
"ENST00000467905.5",880,701.69388008956,2.65657274031822,-0.38026640534823,3.97991416466841,9.33177553418318,0.0208198801323267,0.0839385422191172
"ENST00000480134.5",811,632.721399842435,2.0634610443926,-0.392371599968935,3.49664637533716,8.64175793140979,0.0242860525424431,0.0935552786889552
"ENST00000394126.5",3896,3717.69388008956,8.9888744286012,-2.13595232072726,0.329192294559692,2.95810560752552,0.130356303182577,0.300754314715551
"ENST00000394128.7",3480,3301.69388008956,6.23358520124722,0.268771589897929,5.2160432895396,3.85283669739901,0.0962556109328379,0.244824053894392
"ENST00000394127.6",3456,3277.69388008956,16.3213367059907,-0.389776857139058,2.90214354676391,1.40180125963483,0.280287339648684,0.488220320959232
"ENST00000579364.1",823,644.721399842435,1.46793628317875,0.0606598504157972,0.123847684475147,0.0175119105498137,0.89884709247948,0.949327829427622
"ENST00000501516.7",3037,2858.69388008956,15.2014453586959,-1.60057764843032,2.22474184289243,16.8811339924722,0.00606908554137027,0.034403768778538
"ENST00000580885.5",1963,1784.69388008956,5.83487711342196,-1.63141195083144,-0.269478669503766,4.59299718396441,0.0671387949206489,0.192190912175112
"ENST00000647790.1",4102,3923.69388008956,5.1579441369817,0.842161735961905,-0.00651642075452994,3.08780579299189,0.124540346262557,0.291744338772097
"ENST00000546525.5",3511,3332.69388008956,1.52100231720669,1.37928719486086,-0.317552511195836,4.67969601385416,0.0637699498535286,0.185654575291481
"ENST00000647889.1",4654,4475.69388008956,8.65346384745983,0.893576162536704,0.284709464574593,1.31698145457153,0.293567298285934,0.502907110768827
"ENST00000650296.1",2991,2812.69388008956,3.48709170838287,0.302887676920387,1.08767724052984,0.908336371795031,0.375854600451349,0.583701305937115
"ENST00000546953.1",3175,2996.69388008956,1,0.158106811836445,-0.0873231280061003,0.140218102318177,0.719968026633788,0.843441304468492
"ENST00000188312.7",1737,1558.69388008956,2.01088920983529,0.736977173678031,3.87147497923262,53.6558535855642,0.000253557105053271,0.00346519954747976
"ENST00000546902.5",1877,1698.69388008956,10.6117186776692,7.04760760074248,-0.743159911563418,18.4908086255706,0.0115165646965152,0.0547960055867002
"ENST00000548180.5",1747,1568.69388008956,15.0795553869088,1.31243851748123,0.0667973410479865,2.43612745061429,0.164237917603539,0.348997786690638
"ENST00000273258.4",2134,1955.69388008956,1,-0.568547692902083,6.74576377458999,161.486684394905,9.38901554245636e-06,0.000368738979380379
"ENST00000263095.10",12163,11984.6938800896,1,0.582532500187603,4.15666363445391,21.408784948533,0.00309704349402113,0.0211838237219712
"ENST00000206423.8",12301,12122.6938800896,1.69559031525122,-1.41043596529786,7.48121755485298,101.739957476141,4.79472189258204e-05,0.001085132741053
"ENST00000439685.6",3557,3378.69388008956,1.34166152714384,-0.879622522667509,8.48166991264173,91.7419659057594,6.47627801199107e-05,0.00133062124711294
"ENST00000461431.1",781,602.721399842435,9.02565766153115,-0.538174477580782,2.4345354668661,6.20554431602235,0.0449510023408516,0.144549649508138
"ENST00000475181.1",1010,831.69388008956,1.97675197373483,-1.08500371600901,5.07221583383487,51.3300717849045,0.000337768085612426,0.00426666817028557
"ENST00000469554.1",626,447.806535893501,1.23303352766386,-1.09430888193975,4.62089769955531,97.9744139014826,4.2940700485211e-05,0.0010053373717047
"ENST00000324225.9",4396,4217.69388008956,3.83313154557867,-0.051020750178341,5.4220158554267,0.195813944121674,0.673297762427802,0.81295357508561
"ENST00000278951.11",3135,2956.69388008956,9.90690438640105,0.145654184926472,-0.806311076514926,0.0174532527354617,0.898290804770598,0.949145731101222
"ENST00000628876.2",2609,2430.69388008956,20.2573850948785,-1.38449531400444,1.40636334544706,3.80823037648373,0.0983671322478893,0.248474045273967
"ENST00000431081.6",3910,3731.69388008956,14.5074152572951,0.624950334593493,2.75252419336131,3.15875454197578,0.124808109275901,0.292188296576063
"ENST00000529484.5",833,654.721399842435,2.3406317456778,0.601390910574959,-0.351141221832375,1.55479303351484,0.252505941075872,0.458117483523661
"ENST00000258381.11",6192,6013.69388008956,11.9137211460979,0.597190780720569,1.49657756301034,0.303319153131602,0.601409564993995,0.764337162623611
"ENST00000358662.9",6120,5941.69388008956,34.164601389684,1.83127444467984,1.06667486587979,1.55506213963614,0.257118143648039,0.463612461180797
"ENST00000258382.10",1952,1773.69388008956,2.70231270712846,-0.72933803251008,3.33047526980591,26.4553114692795,0.00179383696718678,0.0143773257622262
"ENST00000489597.2",2786,2607.69388008956,5.25785200172795,0.762113310917361,0.818831120846611,1.63408056466374,0.248028164496419,0.452761531662417
"ENST00000414468.3",10169,9990.69388008956,1.28575897982756,1.52796018254946,3.40906476611232,138.789221554579,1.5005905977232e-05,0.000502563268120884
"ENST00000354309.4",2396,2217.69388008956,4.26741823057851,0.0923637606293527,0.280976165152149,0.00681572528151003,0.93685569103127,0.968518617201185
"ENST00000332290.4",4235,4056.69388008956,1.05673178606419,0.26763711922379,6.48074516315395,23.5608634396256,0.00242348537461037,0.0178293881335848
"ENST00000339209.9",2167,1988.69388008956,4.62463505494293,-0.107374399039575,0.0604661746372384,0.0350044110640661,0.85747935747393,0.927142830995181
"ENST00000366780.8",1589,1410.69388008956,7.25194050190161,1.09372088251478,1.99430774513935,2.6724962226639,0.152379612784935,0.333070719891991
"ENST00000621772.4",1651,1472.69388008956,15.0982956715045,-1.14581556526223,1.24487111691581,2.0439005553156,0.202372753329748,0.398388852500081
"ENST00000612128.1",4395,4216.69388008956,1.72378731359737,0.760952408766931,4.16613553941164,31.9972287227864,0.0010782851063973,0.00995678266808108
"ENST00000305124.11",1498,1319.69388008956,1,1.97082016823057,1.0381615807339,43.2206204244201,0.000430751198104939,0.0050935915918816
"ENST00000695777.1",3169,2990.69388008956,23.3149727162905,0.247341357555318,1.72266477662045,0.0838473527454302,0.78173125093927,0.882280859103633
"ENST00000496723.2",3876,3697.69388008956,12.4682754870627,0.884355238230749,1.8288455737716,3.36917115631105,0.115279334100732,0.276644472788941
"ENST00000695782.1",3080,2901.69388008956,37.4456791370983,0.0925029601166173,0.675949637879622,0.00435403063355054,0.949531192328386,0.974518855284396
"ENST00000636114.2",4572,4393.69388008956,21.9836362026007,0.526243061507737,0.0112804507611407,0.186959513534737,0.679893311395839,0.817108275946976
"ENST00000367042.6",3320,3141.69388008956,21.969828118981,0.498104545126409,5.67100801673784,12.9645235898657,0.0109351351528661,0.0527634695095383
"ENST00000354848.5",3233,3054.69388008956,28.7243747371702,0.654392075923576,5.03758152410116,14.0640001803433,0.00912864222600007,0.0463160764027728
"ENST00000357714.5",3188,3009.69388008956,35.1788757938833,1.37912696169556,4.79004306574264,22.2786553443476,0.00307267261226463,0.0210695535467774
"ENST00000358170.6",3371,3192.69388008956,34.1376689262087,-0.219452262867572,2.24988098663946,0.0606372292892835,0.813535378277902,0.901757088975464
"ENST00000367041.5",3281,3102.69388008956,30.2134070879567,0.312710892419261,5.07695626211826,1.26704201734046,0.302425289190259,0.511886837965167
"ENST00000695783.1",6493,6314.69388008956,15.4324905179088,2.63511310121048,1.80756985407451,28.4461702310866,0.00163669215378212,0.0134918712478165
"ENST00000469535.5",7826,7647.69388008956,4.51929648363503,0.508557649236151,2.57588107663597,2.81809034020769,0.143180406244371,0.320370359225871
"ENST00000360212.6",3081,2902.69388008956,8.82673388842285,0.277726047539548,-0.122820604567566,0.105874145397186,0.755401966042081,0.865637259250123
"ENST00000480003.5",1258,1079.69388008956,16.4872493997762,-0.346380843640994,-0.0425523360063763,0.195969944772197,0.673036609677269,0.81272584861484
"ENST00000695785.1",2235,2056.69388008956,8.10465675126524,-0.354818856646897,0.163031090707533,0.403531093454996,0.547753652028445,0.725083220669673
"ENST00000695787.1",5095,4916.69388008956,1.38552184556226,0.704177164231398,-0.539577582400054,2.21342647650877,0.177382944535441,0.366806974046037
"ENST00000695789.1",4866,4687.69388008956,1.16197794076652,1.10806838108883,-0.430460041837963,4.36747208147809,0.0715385801832592,0.200469971646053
"ENST00000549687.5",2328,2149.69388008956,12.5001809517045,0.799758516512798,0.784248114221821,1.45764935530648,0.272389445506413,0.480080371389887
"ENST00000360820.7",5977,5798.69388008956,2.72510685892487,0.509445843935931,6.08887672315748,68.7889186512285,0.000122901694189461,0.00205344810526619
"ENST00000635101.1",3948,3769.69388008956,4.27925570380395,0.174404105311315,5.15462983368311,5.12234020216693,0.0618329626057225,0.181465510991226
"ENST00000360338.4",3850,3671.69388008956,1.54741154875107,0.59091253284021,0.585908637110909,1.8113213326836,0.225035232023122,0.425577285595615
"ENST00000356692.10",4957,4778.69388008956,1,-0.0408541663232003,4.95950584128234,0.404975249560042,0.546760597403776,0.724411925077495
"ENST00000710398.1",4957,4778.69388008956,1,-0.0408541663232003,4.95950584128234,0.404975249560042,0.546760597403776,0.724411925077495
"ENST00000460360.1",572,393.822951227605,2.080800902092,-0.238186478043945,1.73666554040427,1.29788194407293,0.295872221010146,0.50528589013335
"ENST00000321545.5",3690,3511.69388008956,1,0.617601134752785,1.54565208651237,7.54182315997789,0.0318054735808392,0.113329761182489
"ENST00000282286.6",4423,4244.69388008956,3.93296641909532,0.464594318197348,3.4233367969113,9.46592725060992,0.0202288328167973,0.0821528210398319
"ENST00000598744.1",3331,3152.69388008956,8.38524899415501,-0.580759850321921,0.304881879349845,1.78131847072452,0.228478081464173,0.429457398608727
"ENST00000282282.4",2754,2575.69388008956,1.2701915475915,0.446012129002901,0.848210526705561,1.63690738177187,0.246219060135084,0.45083652611912
"ENST00000533473.1",1679,1500.69388008956,1.05668685737244,-0.577954175417977,-0.492456129019977,1.96357365597929,0.203090886085625,0.399381476121602
"ENST00000320954.11",6595,6416.69388008956,1.32641076050064,0.291117500018761,5.89708323017315,46.2851061760666,0.000386531695021708,0.00470164815027626
"ENST00000449224.1",1811,1632.69388008956,1.28986298226799,0.260138245627882,6.64765676336318,37.9709208548404,0.000673806820464026,0.00704643113927969
"ENST00000485310.1",562,383.887589182014,1.40103727927996,0.103868213485598,4.49407803004316,1.05912441892078,0.340991893985995,0.550855754043275
"ENST00000543226.2",744,565.721399842435,1.13423975444535,0.479153559811564,2.16354338855281,4.67055301012172,0.0715252739137286,0.200457755291019
"ENST00000336128.12",4987,4808.69388008956,2.41795647166514,-0.409618963084811,2.56494604982914,3.03341032572215,0.129488532107718,0.299354324008326
"ENST00000392095.8",1908,1729.69388008956,6.62803987757363,0.514651708905075,0.47089026559771,0.672803408485795,0.443161373470315,0.642898905972297
"ENST00000309558.8",4602,4423.69388008956,1,-0.616398791116086,3.61709954244465,21.7754025994968,0.00296732203284948,0.0205879178646171
"ENST00000415035.2",3167,2988.69388008956,32.8148669933115,-0.728226408689586,1.97658655380155,0.338285642386674,0.581603785187104,0.750257629094186
"ENST00000698141.1",5495,5316.69388008956,4.4227798988098,0.808966296256057,1.76653714912008,2.83557030167531,0.142398919452823,0.319355286502199
"ENST00000361099.8",4116,3937.69388008956,5.04602758659532,0.803143003625524,7.73681627927049,491.880268051076,2.93202486952045e-07,5.143559374512e-05
"ENST00000540176.6",4020,3841.69388008956,21.1329803555017,0.259015871221378,2.33121664832209,0.245314619502042,0.637657265165414,0.789491330072869
"ENST00000698146.1",4897,4718.69388008956,10.8479974137779,1.6630091336868,0.932455825982887,4.32893803652544,0.0811276833785811,0.217968143367065
"ENST00000698149.1",4500,4321.69388008956,18.4146129511298,1.52479654156177,0.461819637249206,2.04692069629547,0.199645507760128,0.395534057756526
"ENST00000674081.1",4134,3955.69388008956,38.6008244378781,0.346883281290306,1.50444538604354,0.18279213701414,0.683696939606925,0.819788707072832
"ENST00000423282.2",2239,2060.69388008956,20.7008467072879,1.13153317874994,0.122995169520715,0.739484305054916,0.420608978724107,0.623959616511377
"ENST00000409465.5",3097,2918.69388008956,14.0023763551562,2.97712607031585,0.656886012728505,8.60980934955511,0.0191306068013767,0.0789129636312812
"ENST00000698150.1",4174,3995.69388008956,1.2431684129916,1.38105634016531,-0.651569328790279,12.9035129189255,0.00624700627315868,0.0351720816819341
"ENST00000674153.1",2789,2610.69388008956,11.0174032445179,0.410909625921237,-0.731707271514973,0.129114412461116,0.729025700604635,0.84884245228556
"ENST00000392322.7",2716,2537.69388008956,12.9386270224797,1.43632476476058,4.28453801706482,32.1568098945219,0.00120068262581797,0.0107349938438805
"ENST00000392323.6",2723,2544.69388008956,16.4279940598897,0.0234249198303126,1.88017101535943,0.00474922626041494,0.947183306309741,0.973509468457153
"ENST00000484457.6",3827,3648.69388008956,3.5273730663052,0.308950144366729,1.07531516010066,0.916469541745203,0.373870963691214,0.582043209907136
"ENST00000283627.10",2152,1973.69388008956,5.25214863555098,-1.23675810612238,1.90930565806539,11.0978570516001,0.0149033464698315,0.0659064378543116
"ENST00000463736.5",1643,1464.69388008956,2.33974639154707,-0.525303806387531,-0.136499654008627,1.39203131044968,0.279123964903113,0.487164718103646
"ENST00000422741.5",2223,2044.69388008956,11.3365445334747,-1.93860538648164,0.461548846191369,5.64155218940107,0.051416568270165,0.158696223689047
"ENST00000421391.5",1581,1402.69388008956,7.23656767803142,-1.96703441539051,-0.0841052353583638,3.67387212747065,0.0955160932259094,0.243648411996711
"ENST00000464990.1",2775,2596.69388008956,2.20247971240596,0.585936475575485,-0.634588538873491,0.566252030659732,0.473967600485116,0.668654332982581
"ENST00000307658.12",2714,2535.69388008956,3.83192890204352,-0.143847069908808,1.73543442862232,0.225288836859637,0.650975598055455,0.798414372795681
"ENST00000392028.9",1516,1337.69388008956,5.07471414657724,0.473569483829824,0.499922861638554,0.874473496395704,0.384363218272873,0.591737388738988
"ENST00000322354.4",1364,1185.69388008956,1.25398100917961,0.464402498829903,4.43004595863578,16.4212558402315,0.00595131553225468,0.0339072896210709
"ENST00000315422.9",2960,2781.69388008956,16.9375197827352,-0.881700853158626,1.39038469951648,0.984183422889076,0.359052137850935,0.568512962412574
"ENST00000377313.7",2973,2794.69388008956,11.4922215828883,-1.4528469353186,-0.170832707224445,1.93554590465517,0.207498698031998,0.404710518281257
"ENST00000450708.7",2712,2533.69388008956,42.4953725097978,-3.4141833609318,2.88416494668615,28.4513307555133,0.00171322910035157,0.0139078821043215
"ENST00000377321.5",2614,2435.69388008956,14.3127879384421,-1.39195532150326,-0.169479310521953,1.63423812674194,0.242656119984745,0.446263785300683
"ENST00000478548.3",3124,2945.69388008956,6.7233860690705,1.6849846611137,0.373134038865505,3.77814081419489,0.0947713376052505,0.242480210655983
"ENST00000440873.6",2661,2482.69388008956,31.2108726222341,-1.72269545652032,3.02846258930127,5.36672165897903,0.0588374621340835,0.175082377029711
"ENST00000671939.2",2535,2356.69388008956,5.3594747386001,7.8568678213598,-0.122378384626669,40.0919294103662,0.00248805723199722,0.0181644532141389
"ENST00000607197.6",10010,9831.69388008956,1.11949423843024,0.184127484681931,4.47302403875238,6.66009274401779,0.0396489101311425,0.132313116640522
"ENST00000367697.7",844,665.69388008956,1.08953128377677,-0.140626377956465,3.90628029458038,1.43570366045825,0.273618753575831,0.481337751536106
"ENST00000453452.1",512,334.006721991701,2.03723826715858,0.992903182829559,-0.873127691935346,1.41552421802352,0.264953516437738,0.472193446750376
"ENST00000427025.6",7500,7321.69388008956,9.24446163040809,0.351890740174382,1.99372178202052,1.43269403133958,0.274176980863015,0.481885185497826
"ENST00000491526.7",7579,7400.69388008956,6.838476072158,0.00578031784474977,2.82567383754873,0.000710828830918389,0.979548155668375,0.988974780089877
"ENST00000283629.8",4175,3996.69388008956,7.82906320675564,0.13928907799968,5.07907342208788,2.38186957122123,0.170965451112575,0.358032427452104
"ENST00000492136.1",7394,7215.69388008956,1.50308651545319,0.49599692453946,1.15385491654325,1.52330496727417,0.261345974435406,0.467991341666401
"ENST00000447368.6",3669,3490.69388008956,3.30476810050454,0.286120459334706,6.31557532646872,40.6694200328362,0.00055651111830344,0.00615596635949037
"ENST00000695856.1",2181,2002.69388008956,5.51106172033373,-0.0598317089806615,7.4855268210336,0.764787634619897,0.414755788804339,0.619087360584632
"ENST00000418259.5",5654,5475.69388008956,18.1276064420436,0.93333510358,3.01912637610172,6.49144743746266,0.0428085078799564,0.13973045411321
"ENST00000377264.8",6318,6139.69388008956,4.695480278767,0.61265637776106,5.10107868221768,19.7736720177595,0.0041172851511001,0.0259602736606088
"ENST00000367029.5",876,697.69388008956,1,2.80815916233948,0.505112465347357,29.518557138243,0.000580793792368407,0.00634667691274098
"ENST00000676547.1",5132,4953.69388008956,1.42318275584265,-0.144678252995308,-0.312189330807928,0.048675193923685,0.832063408758762,0.912822144099773
"ENST00000316292.13",4441,4262.69388008956,27.7132993907113,-0.865013108879083,1.87025811525973,3.39410593271893,0.11414022430266,0.274705279081931
"ENST00000610520.5",3503,3324.69388008956,9.9869882933175,0.0583155233017188,4.57847763756461,0.169746179902426,0.694348830499365,0.826413424794344
"ENST00000850907.1",3483,3304.69388008956,12.3018627944878,0.917521809347304,2.88799461230914,10.2975777230152,0.0178551319660435,0.0749799719603118
"ENST00000850908.1",3464,3285.69388008956,14.6848691058366,0.203041342460011,1.48297179242389,0.176147170378641,0.68910557081531,0.823330649875294
"ENST00000615060.5",3694,3515.69388008956,12.5669442433002,0.0373012049912534,1.78348884924422,0.00977961397743318,0.92432955467192,0.962140108580799
