,Length,EffectiveLength,Overdispersion,logFC,logCPM,PValue,F,FDR
ENST00000473373.1,821,642.7213998424348,1.9189417533553188,-0.09910788203055079,-0.2575843721799263,0.8626729256677647,0.03230271607956844,0.9301384332227298
ENST00000610546.4,5301,5122.69388008956,5.116204725470794,0.06727071732505994,0.7875693847073527,0.8626784366153372,0.0324882131348387,0.9301384332227298
ENST00000643230.2,7273,7094.69388008956,1.572717864082159,-0.08899161110457413,0.41513067387011526,0.8627015723131977,0.03247860407632415,0.930140997953099
ENST00000689316.1,2732,2553.6938800895596,2.4610462739932792,0.11026895910217258,-0.15024773971256083,0.8627393125962921,0.03233267513521168,0.930159308441461
ENST00000561898.1,447,269.62738575408537,1.388134391314918,-0.07552881483354078,-0.09536550272726126,0.8627768571558253,0.032342563019661444,0.9301774070351672
ENST00000368356.9,1417,1238.6938800895596,11.71718212596565,-0.060462105908694115,2.9937280340733206,0.8628621072497387,0.03243980824538211,0.9302469358346696
ENST00000717962.1,1124,945.6938800895597,8.073587772016161,-0.2628911182878205,-0.5993033309880806,0.8628923313289321,0.032011527203550466,0.9302571394692963
ENST00000445921.5,928,749.6938800895597,2.757763971559007,0.06724417211481921,-0.17262346579710605,0.8630369765579886,0.03217508249483051,0.9303906934958026
ENST00000475781.1,1127,948.6938800895597,3.8316928004307407,0.095830337376939,-0.11111774357348526,0.8631225442496107,0.03216219328733203,0.9304435154713003
ENST00000464920.2,2548,2369.6938800895596,2.5869390738062865,-0.038584634053890725,2.5219055286718453,0.8631275020558898,0.03222539983020228,0.9304435154713003
ENST00000597436.5,1055,876.6938800895597,7.8468575071954705,0.06644403989724788,1.0070492877875112,0.8632728047703861,0.03219354652188647,0.930539755703622
ENST00000564731.5,2800,2621.6938800895596,1.1623573682049446,-0.06608609767583387,-0.22941464904129022,0.8632776004678064,0.032041840261351706,0.930539755703622
ENST00000696211.1,3850,3671.6938800895596,4.584259704703372,0.14751988717379214,-0.22991262381083105,0.8633143917170264,0.03211300465287975,0.930539755703622
ENST00000575158.5,4804,4625.69388008956,25.584230432488383,0.23896549566517145,1.2835916162771337,0.8633552448218358,0.03222573380923439,0.930539755703622
ENST00000524630.5,6553,6374.69388008956,12.489133637655392,-0.13216137469650288,0.7223014014030953,0.8633680251572547,0.03225153945926516,0.930539755703622
ENST00000635915.1,2517,2338.6938800895596,12.162641432329334,0.23276830732404388,-0.7659380773353879,0.863372639508791,0.031758075517265394,0.930539755703622
ENST00000340096.11,3612,3433.6938800895596,9.574182443981288,-0.08143484913500905,2.4250341670215336,0.8633995124872426,0.03218441122532536,0.930539755703622
ENST00000371103.8,10342,10163.69388008956,25.618747204671127,-0.0914686419751891,4.411982006795084,0.863423240183718,0.03217038186945408,0.930539755703622
ENST00000621734.4,4412,4233.69388008956,28.643876626084786,-0.2221440273572858,0.8064974126145829,0.8634388786581059,0.03222124453170259,0.930539755703622
ENST00000627808.2,7194,7015.69388008956,37.03982183317623,-0.2492925946152573,0.45731172737496734,0.8634895104814377,0.032194144972773245,0.930539755703622
ENST00000400930.8,1021,842.6938800895597,10.588043351388066,-0.10765319946487352,0.40055925266262915,0.8635140883943044,0.0321859576564042,0.930539755703622
ENST00000532255.5,3905,3726.6938800895596,10.540940576565752,0.18129020515890254,0.9514047865264801,0.8635181278073432,0.032168110223900426,0.930539755703622
ENST00000483030.2,5660,5481.69388008956,24.572646683512772,-0.1370363393220266,0.8748823081703707,0.8635267243551352,0.0321680458073359,0.930539755703622
ENST00000599522.7,2618,2439.6938800895596,3.364686733785448,-0.03195568466894313,2.8142222359327778,0.8635282676391828,0.03203370587722301,0.930539755703622
ENST00000485287.5,2618,2439.6938800895596,3.364686733785448,-0.03195568466894313,2.8142222359327778,0.8635282676391828,0.03203370587722301,0.930539755703622
ENST00000635758.2,3035,2856.6938800895596,23.849552030287786,-0.04166222633983826,2.51979648827616,0.8635767444412494,0.03201155056233057,0.9305696163317742
ENST00000588511.5,2251,2072.6938800895596,5.923254479035257,-0.09995974337546563,-0.11418709822214079,0.8636741003324644,0.031900848813966265,0.9306308012529375
ENST00000428187.7,4235,4056.6938800895596,33.486282238646716,-0.2673390774889345,0.637874299846468,0.8636750604027117,0.03210752045057188,0.9306308012529375
ENST00000395718.6,4828,4649.69388008956,28.58901153424381,-0.014747306614721272,7.039500166861269,0.863702324067987,0.03203713749071028,0.930637800418644
ENST00000509513.6,2065,1886.6938800895596,7.326411011129978,0.08006717193142811,0.08462234942217588,0.8637337477294311,0.03193899011542127,0.9306492815288547
ENST00000635118.1,560,381.9034720205749,3.036680511079396,-0.08038402469330884,0.325862880945918,0.8637786055810692,0.03196124664495416,0.930652859866156
ENST00000595470.1,560,381.9034720205749,3.036680511079396,-0.08038402469330884,0.325862880945918,0.8637786055810692,0.03196124664495416,0.930652859866156
ENST00000663720.1,2487,2308.6938800895596,1.1034446008586305,-0.09467285331757999,-0.5125941504136045,0.8638168336613548,0.03164047084069473,0.9306716708309042
ENST00000706168.1,4504,4325.69388008956,7.6270114847915655,0.15626285859181024,-0.14900474769305444,0.8639275308355807,0.03184222053132323,0.9307482151613705
ENST00000294129.7,2977,2798.6938800895596,14.718093716737743,-0.06578850995928534,3.1301837895170928,0.8639294204865333,0.03193034216760246,0.9307482151613705
ENST00000522380.2,766,587.7213998424348,1.9386698585331894,-0.09809519848747422,-0.3220909968828385,0.8639542446335431,0.03169108171988577,0.9307525821919389
ENST00000379826.5,5558,5379.69388008956,19.855520198270213,-0.1406661344738612,2.8198297710269467,0.8639924203569884,0.031900985556192946,0.9307713325468076
ENST00000429184.7,914,735.6938800895597,3.399481574794477,-0.06340156263352634,0.6226814361582523,0.8640136295537708,0.03185729113318135,0.9307718045516269
ENST00000611636.4,1609,1430.6938800895596,1.3130815033283865,0.082040168448098,-0.46406111068792927,0.8640656820503057,0.03154376898938305,0.93080550214809
ENST00000497370.5,913,734.6938800895597,20.692941653752072,-0.18989289304028367,0.24947037630439906,0.8641097944414968,0.031894913552664376,0.9308306449366069
ENST00000491653.1,818,639.7213998424348,2.6475135772574374,-0.06844266696978082,-0.2243016268376052,0.8641731152514937,0.03162864496347411,0.9308764775849683
ENST00000491685.5,852,673.6938800895597,4.807193899340724,0.0833556779169729,1.3331622710733482,0.8641972875325254,0.03179637717057691,0.9308801387375303
ENST00000704760.1,2829,2650.6938800895596,13.1467035871621,0.1629798939052707,2.327622288996364,0.8643118832811294,0.03175149346177475,0.9309811980604464
ENST00000393028.5,1483,1304.6938800895596,27.588823442447346,-0.1028672625398172,3.1789453093863265,0.864380297444586,0.03171640815484767,0.9310325098860501
ENST00000377400.8,1792,1613.6938800895596,18.713050000204273,-0.1918767385102041,1.2944898064923438,0.8644568604824103,0.031700953330689625,0.93109259626664
ENST00000410111.8,2689,2510.6938800895596,22.07116668971328,0.0631785106899843,3.920905724593309,0.8645445960539702,0.031637990316273394,0.931110771840079
ENST00000642413.1,525,346.9785080076342,16.95127805082635,0.11974892487377828,2.062550493368654,0.8645505433896267,0.031640166089530894,0.931110771840079
ENST00000498549.2,499,321.06079847277556,5.015483553287765,0.14469354088450495,-0.6539579875510396,0.8645557772738938,0.03123657152754077,0.931110771840079
ENST00000496658.5,448,270.6161746361746,3.301771440395304,-0.04766598982057763,2.1723009291681508,0.8645568497628262,0.03154944711527532,0.931110771840079
ENST00000388711.7,3022,2843.6938800895596,32.942930036514156,-0.10844026333028552,2.7272301688599514,0.8646626494458607,0.03158369835339377,0.9311808745621195
ENST00000583043.5,6278,6099.69388008956,23.267651095935904,0.21015811982505772,1.8374722162650374,0.8646635020537322,0.03159124164354176,0.9311808745621195
ENST00000462569.5,762,583.7213998424348,1.4728648020671933,-0.0678655519252272,1.0393191376117263,0.8647159799424934,0.03150687016537657,0.9312150099061083
ENST00000617130.6,3804,3625.6938800895596,19.711316253777326,0.14711359671911411,1.9722990195052577,0.8648013927682257,0.03152305345500462,0.9312703220738414
ENST00000681566.1,2609,2430.6938800895596,18.854576003129438,0.18105595358688037,0.6291811989105578,0.8648089065733584,0.03156655541210574,0.9312703220738414
ENST00000336375.10,3174,2995.6938800895596,1.5745963164425207,-0.10176005607931846,-0.05129784041580353,0.8648373842990197,0.03137764469537968,0.9312786088293212
ENST00000674917.1,1365,1186.6938800895596,9.944450248382907,-0.18748778526689033,0.018039513358814045,0.8650101623005316,0.03138215042667249,0.9314422776126187
ENST00000429492.6,7723,7544.69388008956,1.7001452985783276,0.08654445388868996,-0.34097752868662673,0.8651223465010127,0.031101973100701938,0.9315406927397366
ENST00000282292.9,2277,2098.6938800895596,4.102680314733018,0.0811063800634638,2.122857200287388,0.8651459876219824,0.03135935417790644,0.93154376459929
ENST00000573675.5,1499,1320.6938800895596,7.807546522305634,-0.10722677319565015,0.37208551445107474,0.8652325982827991,0.03132895436081531,0.9315922526166056
ENST00000487649.5,1499,1320.6938800895596,7.807546522305634,-0.10722677319565015,0.37208551445107474,0.8652325982827991,0.03132895436081531,0.9315922526166056
ENST00000494012.1,667,488.7875093306793,1.4435570687749415,0.0817435182751553,-0.13490149566794818,0.8652654225162222,0.03113469647399385,0.9316052101964063
ENST00000476977.5,5868,5689.69388008956,1.8012800322284654,0.06290465116539999,0.8629870593202321,0.8652876532127768,0.03124664257572292,0.9316067616856332
ENST00000562949.1,887,708.6938800895597,2.117326730530089,0.031276872896454304,2.5808821124731955,0.8653754638726014,0.03116264138905856,0.9316394726005462
ENST00000575234.1,3989,3810.6938800895596,1.3900003080224845,-0.07187862387146107,0.6532119192177052,0.8653828228377942,0.031211232760458292,0.9316394726005462
ENST00000349893.8,948,769.6938800895597,6.165191972389726,0.06180285897410776,3.137622701767663,0.8654158834103339,0.03122807443627669,0.9316394726005462
ENST00000529197.1,1149,970.6938800895597,13.431041174275865,0.0503167432840118,2.3346593055743887,0.8654235698653734,0.031141167473000376,0.9316394726005462
ENST00000677260.1,4129,3950.6938800895596,17.04095013696279,-0.19296969472454487,0.13077118913470226,0.8654261721162186,0.03123776186266519,0.9316394726005462
ENST00000465957.1,922,743.6938800895597,1.848587932701331,0.04694783232431198,1.4560867841780536,0.8654427780219798,0.031146313759421316,0.9316394726005462
ENST00000460212.1,1293,1114.6938800895596,3.2140379792518083,0.09180441574903393,0.567311475095961,0.8654778898314781,0.031170451100578856,0.9316548890467562
ENST00000679092.1,932,753.6938800895597,6.32363440056231,0.1298090389489212,0.12121177382407648,0.8655048795244368,0.03120218772947734,0.9316615618047404
ENST00000520399.1,5687,5508.69388008956,1.1375182364401453,0.05244428731878794,1.1293932131633668,0.8655402134399209,0.031114885537397163,0.9316772160570813
ENST00000681301.1,3438,3259.6938800895596,22.351023262996886,0.15814435487357786,1.377422938487767,0.8656163933029357,0.031152480654434187,0.9316896622959148
ENST00000461263.2,648,469.7875093306793,1.0,-0.05365123023077671,0.8693509689914986,0.8656252096882144,0.031087775379142202,0.9316896622959148
ENST00000435336.5,634,455.8065358935014,20.639048000205833,0.20997453251888562,-0.18995684672722765,0.8656343669929655,0.031006255384592642,0.9316896622959148
ENST00000300452.8,1245,1066.6938800895596,1.2488131280582464,0.025572661560357087,3.252034263226764,0.865648737072929,0.03103342556971146,0.9316896622959148
ENST00000678454.1,2501,2322.6938800895596,1.7862561469490397,0.10810977081129847,0.0662660225869993,0.8656557338530809,0.031052591365038445,0.9316896622959148
ENST00000590935.1,3666,3487.6938800895596,7.845426990203953,0.24522909305818572,-0.25723702013389815,0.865707692727652,0.03093377758616365,0.9317232063315116
ENST00000589652.1,3593,3414.6938800895596,1.0464037724375455,0.06831437857207964,0.10945228745658353,0.8657979934731268,0.030973828743614037,0.9317392206704462
ENST00000557143.1,701,522.7875093306793,3.7973355311771977,0.0932364484352019,-0.47925750825363966,0.8658068334899323,0.03069783560830156,0.9317392206704462
ENST00000479689.1,560,381.9034720205749,3.888099493898629,-0.07236436451325594,0.8898541073017702,0.8658204211606731,0.030995284281584042,0.9317392206704462
ENST00000248600.5,1415,1236.6938800895596,6.953947532337552,0.09764793964334893,0.8017447989195217,0.8658208122038088,0.031065298562681358,0.9317392206704462
ENST00000391768.2,1492,1313.6938800895596,7.512712727020441,-0.05666863045422626,2.2225232098217895,0.8658265356260305,0.030981230644683628,0.9317392206704462
ENST00000627784.2,601,422.8065358935014,3.8385945694086487,-0.09521736292217502,0.15084541521666753,0.8658825895871887,0.03094802946966205,0.9317771654097188
ENST00000465902.2,3894,3715.6938800895596,11.46521601961702,-0.15116860795847206,0.06693392501781929,0.8659423674405446,0.030997593793669558,0.9318002286077542
ENST00000646704.1,2348,2169.6938800895596,12.24059738358245,-0.16817377878972495,1.3668885065534824,0.8659456097864657,0.031000052465262926,0.9318002286077542
ENST00000396984.2,460,282.4329759827142,2.361935569545525,0.05966230134958435,0.6469621844005407,0.8660070470983419,0.03091705408324896,0.9318407534236705
ENST00000580806.5,3187,3008.6938800895596,1.0,-0.05849264908848685,0.8584407618945336,0.8660719790177918,0.030879324008564527,0.9318407534236705
ENST00000553189.5,5547,5368.69388008956,1.668758444924666,-0.06654290785996977,0.7597615664507503,0.8660829100126514,0.030878503644940745,0.9318407534236705
ENST00000696102.1,2911,2732.6938800895596,3.63014907014269,-0.14043133295599527,-0.5006521385015282,0.8660842509700355,0.03064641471439251,0.9318407534236705
ENST00000546485.5,335,161.54252386002122,2.800023959473939,-0.07647740279154636,-0.05397993059386461,0.8660872450813962,0.03080024978598687,0.9318407534236705
ENST00000636771.1,3893,3714.6938800895596,25.08016779193153,0.18714125655490937,0.5198075467673036,0.8662652105696151,0.03088287774109001,0.932009852360985
ENST00000467779.1,543,364.93403858120723,6.71483212189552,-0.15927330388507727,-0.1398377659931095,0.866299266667499,0.030759263352191823,0.9320241155947587
ENST00000425819.6,1552,1373.6938800895596,16.571539847251227,-0.20567701543347164,0.6071727951915556,0.8663648742921687,0.030839368888869963,0.9320432741638085
ENST00000520580.5,2369,2190.6938800895596,1.6439566541798531,0.07818004535627288,0.2714405022687389,0.8663775905924537,0.03073165031030366,0.9320432741638085
ENST00000566625.2,2415,2236.6938800895596,1.0618477866423075,-0.06299301822499294,-0.19427813014113185,0.8663794724960229,0.03060944572941206,0.9320432741638085
ENST00000697188.1,2112,1933.6938800895596,1.6517368887844164,-0.07077364509741997,-0.001595412741724539,0.8664283214957205,0.030651898157609502,0.9320734489147696
ENST00000568415.1,612,433.8065358935014,4.30348185546758,-0.1497662014327737,0.4289704557324184,0.8664612810411579,0.03079195882644352,0.93208652930515
ENST00000359139.7,4035,3856.6938800895596,22.84422306702079,0.19040316302575297,0.2322356266940712,0.8665131461453826,0.030739126287969,0.9320934123041538
ENST00000336648.8,6010,5831.69388008956,9.528942750468845,-0.06545276862288113,2.681957094735286,0.8665298653090916,0.03070802110885525,0.9320934123041538
ENST00000514463.1,4639,4460.69388008956,1.1859286562280915,0.06841805911812109,-0.12145358024813856,0.8665550613867242,0.030547645928897704,0.9320934123041538
ENST00000374199.9,4020,3841.6938800895596,3.3861994202217067,-0.03747716257217977,2.4019378580544446,0.8665853128245339,0.03059909818096959,0.9320934123041538
ENST00000510370.5,794,615.7213998424348,5.476653672989555,-0.051564461748103446,1.4507385797273586,0.8665887031945626,0.030610931202185002,0.9320934123041538
ENST00000629387.2,3789,3610.6938800895596,17.312650327604498,0.16462792282682506,1.4736610266318702,0.866600949007081,0.030691075873285505,0.9320934123041538
ENST00000519067.5,7483,7304.69388008956,3.7330088236729275,-0.05159344365906565,1.8391897374609438,0.8666207443033835,0.03058741353850556,0.9320934123041538
ENST00000714220.1,1325,1146.6938800895596,10.23250495653948,0.07486034360078081,1.8824015432537846,0.8666674685148738,0.030649857483084873,0.9320934123041538
ENST00000463722.5,1327,1148.6938800895596,4.029924034308286,0.07728674288933753,-0.27847839258184764,0.8666819707945228,0.03040837479299112,0.9320934123041538
ENST00000392542.6,2449,2270.6938800895596,5.447374302319874,-0.15548129071319536,-0.21115084742556428,0.8667467579461028,0.030492513251130234,0.9320934123041538
ENST00000704293.1,3658,3479.6938800895596,16.130633997704415,0.22806501071118435,0.05303076195846079,0.8667510891150086,0.030607310205814194,0.9320934123041538
ENST00000673057.1,1394,1215.6938800895596,1.649832702877023,-0.122106609505423,-0.6743556517678817,0.8667945334506346,0.03011562620347359,0.9320934123041538
ENST00000560956.1,1394,1215.6938800895596,1.649832702877023,-0.122106609505423,-0.6743556517678817,0.8667945334506346,0.03011562620347359,0.9320934123041538
ENST00000473391.1,1064,885.6938800895597,1.4566157422645918,0.024578485603610322,2.8831065226712562,0.866801441797646,0.030497473162499424,0.9320934123041538
ENST00000256151.8,1585,1406.6938800895596,4.93150891143158,-0.13692502746049695,0.18116077410166603,0.8668052782952257,0.03060635601074562,0.9320934123041538
ENST00000696123.1,818,639.7213998424348,1.0,0.024094404083648113,3.2308964318816558,0.8668212887672893,0.030487752253707923,0.9320934123041538
ENST00000710087.1,818,639.7213998424348,1.0,0.024094404083648113,3.2308964318816558,0.8668212887672893,0.030487752253707923,0.9320934123041538
ENST00000504169.2,3542,3363.6938800895596,3.501320773097261,-0.05041095828787854,2.0632092900681887,0.8669038202501532,0.03045370096187573,0.9321597900184676
ENST00000676295.1,2622,2443.6938800895596,7.752574598833605,0.15519574125759616,-0.49784856043656267,0.8670530826670686,0.0301984442562684,0.9322818180286652
ENST00000487460.5,2283,2104.6938800895596,7.668129732650694,-0.21658163869785305,-0.02736348890182293,0.8670775643336414,0.030433409271128118,0.9322818180286652
ENST00000550171.5,1026,847.6938800895597,7.278024300171511,-0.06723189081859385,1.301107349228109,0.8670797199344062,0.030390650307526433,0.9322818180286652
ENST00000309877.11,1691,1512.6938800895596,13.302261603948441,-0.13560619827319914,0.9141178417176807,0.8671181545319296,0.030477565876640696,0.9323007731352344
ENST00000519415.6,2476,2297.6938800895596,18.72023478141316,0.22652779496921202,-0.15410876806830584,0.8671952622218528,0.03032345754565975,0.9323422692766669
ENST00000454220.7,2213,2034.6938800895596,32.53732682118834,-0.05215313024700343,5.6577410735479265,0.8671983616400321,0.030395592917692834,0.9323422692766669
ENST00000565844.1,1394,1215.6938800895596,2.3081471527703177,0.043062458575219356,2.2829460468538794,0.8672497036941131,0.030292159278991246,0.9323627336285001
ENST00000420148.5,783,604.7213998424348,2.008697969002498,0.05455939205814428,0.3389010720086519,0.8672590092411047,0.030326727143010317,0.9323627336285001
ENST00000293748.9,4556,4377.69388008956,16.13686111090579,0.24482539967271885,-0.06716970929421331,0.8673100594755717,0.030316481246299168,0.9323952468670643
ENST00000477847.6,1170,991.6938800895597,3.140855922362549,0.10336344594695276,-0.26192356952965606,0.8674630698102718,0.030083755023352417,0.93253736736561
ENST00000494435.5,2063,1884.6938800895596,4.588480155260312,0.1475926459636139,-0.3425096551354559,0.867525128779725,0.030069208864383287,0.932581709145934
ENST00000465998.2,3684,3505.6938800895596,1.3462563483061147,0.03428793077917775,2.4136169065543434,0.8676641873071547,0.030100406538700056,0.9327064515782356
ENST00000611969.5,427,249.98346935376415,1.1563307316892428,-0.03121291388095374,2.1561143184956437,0.8677008508590922,0.03008498366165235,0.9327064515782356
ENST00000361972.8,7922,7743.69388008956,27.258144094922592,0.18306548743259785,0.8309733663115259,0.8677055246051882,0.03020551800198404,0.9327064515782356
ENST00000591256.5,631,452.8065358935014,2.920205997428637,-0.15555348865467516,-0.5909765758116299,0.8677244261419086,0.029772249575791995,0.9327064515782356
ENST00000467906.5,3604,3425.6938800895596,2.4146234637080757,-0.15308029955321176,-0.7025643713907126,0.8679309148944211,0.029642136223601196,0.9328997648717694
ENST00000460932.1,616,437.8065358935014,7.032073126314323,-0.1727881959747425,-0.438593096493652,0.8679576546047896,0.029866278089351703,0.9328997648717694
ENST00000412922.6,1935,1756.6938800895596,7.713576094978198,0.05732479924565495,3.289303146985164,0.8679780702637134,0.030036406407541523,0.9328997648717694
ENST00000475894.5,3110,2931.6938800895596,1.3851071524238179,0.007977759058105655,6.261649625923712,0.867987545397306,0.02994903577452962,0.9328997648717694
ENST00000397281.6,3292,3113.6938800895596,28.839622946475128,0.2014178959118554,0.5408701130128126,0.8681299395031313,0.0300169893331255,0.9330257677032734
ENST00000502528.5,3268,3089.6938800895596,2.735781438239164,-0.07917289768320009,0.18370174271887219,0.8681464235207422,0.029903045199629327,0.9330257677032734
ENST00000688650.1,3472,3293.6938800895596,48.71307495917847,-0.16227594222725855,1.7438155595627602,0.8681835741997359,0.029952141426847843,0.9330433169480133
ENST00000535010.5,6227,6048.69388008956,19.56040510846787,-0.10080921890335712,1.8730828294314668,0.8682847253151346,0.02990179552515294,0.9331296454444323
ENST00000531760.2,501,323.04743329045107,1.0,-0.02269770536692164,3.3624533480336645,0.8683192630236694,0.029797745801669245,0.9331443833122367
ENST00000494699.1,797,618.7213998424348,19.07353950363385,0.25695216376266466,-0.2992206857269012,0.8685175817946751,0.02955905118820189,0.933321198265393
ENST00000372833.6,850,671.6938800895597,1.0558656608428711,-0.02114268199138536,3.974980818316074,0.8685254506185287,0.029703004905484564,0.933321198265393
ENST00000643881.1,9617,9438.69388008956,22.622287839998013,0.2362108591842154,0.33259356879778496,0.8685645979613114,0.029812131820496836,0.933326824386476
ENST00000431388.3,565,386.8716247044672,1.2311218011328646,0.01573681839727831,4.437649400952392,0.8685753738342259,0.029680047464102778,0.933326824386476
ENST00000539214.5,1864,1685.6938800895596,7.425255823035542,-0.19998974405768066,0.035243538650599746,0.86860020975716,0.029753679362970274,0.933326824386476
ENST00000618010.4,2799,2620.6938800895596,4.400202278609378,-0.13260716954530077,0.23562150714284247,0.8686139984426502,0.029781769218747905,0.933326824386476
ENST00000528253.3,806,627.7213998424348,6.215498630797153,-0.1851993355869421,-0.9001646060434538,0.8687152230169627,0.029162196146180826,0.9334132084549362
ENST00000644954.1,4732,4553.69388008956,36.07249688606126,-0.20165102888841294,1.4781564222694192,0.8687959344042785,0.029678992769839405,0.9334775479928578
ENST00000265992.9,4115,3936.6938800895596,17.73071248210482,-0.256835155265989,-0.47861662944660815,0.8688442876800377,0.029318291800368632,0.9335071181151886
ENST00000451578.6,1378,1199.6938800895596,11.43197926118361,-0.10082612531967722,2.4735793247137816,0.8688734092146344,0.029627478140741435,0.9335160242715301
ENST00000470439.6,2103,1924.6938800895596,13.718607739285167,0.18097510519207866,-0.4600958610708162,0.8689097412853521,0.0293944324158727,0.933532676802079
ENST00000432444.2,3484,3305.6938800895596,8.375164647732152,0.07624071317349171,2.3699148505726626,0.8689824085879652,0.0295783885729764,0.9335883651698706
ENST00000622804.2,1992,1813.6938800895596,3.1460238577987094,-0.13666972454700757,-0.7842427437814038,0.8691161571745238,0.029014993117907326,0.9337096717687802
ENST00000356348.6,2150,1971.6938800895596,5.029781721886494,0.05185576421989832,1.1598686487611385,0.8691697974082643,0.029437445086147058,0.9337348588007663
ENST00000602265.5,786,607.7213998424348,9.295174053345223,0.05822005790968968,1.3725113939993336,0.8691893237873928,0.029418760878639764,0.9337348588007663
ENST00000445726.5,3644,3465.6938800895596,45.856281757897456,0.11664903900331797,2.844702035095698,0.8692021133207286,0.02947651752876889,0.9337348588007663
ENST00000379151.9,3442,3263.6938800895596,2.753659685298658,-0.03382827546474238,2.6335525077848234,0.8692637639367712,0.029368166880221324,0.9337787013249588
ENST00000381018.7,1855,1676.6938800895596,26.57474130914217,-0.18439863655893698,0.889987158385784,0.8693225110155651,0.02946544839346294,0.9338194227902601
ENST00000221327.8,4335,4156.69388008956,21.86831559742313,0.1892052619264474,0.9141144524682705,0.8693570871913074,0.029447622285939834,0.9338341787312049
ENST00000557057.5,1750,1571.6938800895596,3.0526700270751133,0.04148212816718591,2.1202084323600934,0.869436188455829,0.029292412485061682,0.9338748230039049
ENST00000482808.2,2063,1884.6938800895596,4.16695059453361,-0.1854738479178909,-0.29885665705817854,0.8694454660488989,0.02922542381510131,0.9338748230039049
ENST00000484067.6,712,533.7436556642892,3.184903918971771,0.07042643363510939,0.5750179290302698,0.8694574460673252,0.029327946476739877,0.9338748230039049
ENST00000533138.1,885,706.6938800895597,2.670924577166771,0.06856080492674703,1.4037012506417708,0.86951108498612,0.029272280307903978,0.9339100507972729
ENST00000553041.5,6109,5930.69388008956,1.6692481285392227,-0.04175407651454289,1.3339270630544173,0.8696196003632585,0.029225020548658515,0.9339721598652838
ENST00000620770.1,572,393.8229512276045,1.8566921576053594,0.0890140608829173,-0.29172021966107753,0.8696264236092858,0.0290746932468774,0.9339721598652838
ENST00000407230.5,4745,4566.69388008956,13.468217088979682,-0.07042494396821394,1.3244910213835317,0.8696421969952098,0.029215578837527182,0.9339721598652838
ENST00000493918.5,4861,4682.69388008956,11.591786333918527,0.18134862710905822,-0.13352147609861612,0.8696522811447852,0.02920045918227898,0.9339721598652838
ENST00000468133.5,1376,1197.6938800895596,7.919223140663343,0.07159038022596043,2.026442116237358,0.8697009221649462,0.02925338370157486,0.9339846141392266
ENST00000576335.5,645,466.7875093306793,9.630028800821632,0.19160529713639265,-0.3610263555074622,0.8697055632364266,0.029037464428771014,0.9339846141392266
ENST00000634602.1,544,365.93403858120723,6.513224312774207,-0.14076615409110685,-0.3571271160349636,0.8697624846996994,0.029073186710460778,0.9340233584614224
ENST00000550013.1,555,376.9034720205749,2.3983403350702646,-0.05510831224207521,0.31270161139201624,0.8698753155129586,0.02912932850496338,0.9341001110978678
ENST00000570440.2,5854,5675.69388008956,1.075637701858534,-0.04414712386907286,1.936585416313335,0.8698756474105471,0.029095056926529996,0.9341001110978678
ENST00000690516.1,5597,5418.69388008956,16.110330863176973,-0.1402569844221968,1.561739911223717,0.8699094153407465,0.02916496376470711,0.9341139874633771
ENST00000528361.5,1388,1209.6938800895596,1.5481397200313172,0.08753335546986561,-0.19573878489634544,0.8699544281863846,0.028974681710366126,0.9341399377326771
ENST00000540494.5,2509,2330.6938800895596,7.027117969626077,0.07970451578575224,1.5319264297787003,0.8700671346287552,0.02909685957613608,0.9342385730680552
ENST00000475411.5,4534,4355.69388008956,1.3243517276011019,0.03953230364790202,1.6532807832243475,0.870143603369012,0.02897869465115235,0.9342982942102074
ENST00000343225.4,5509,5330.69388008956,18.013341996293832,0.19217503165552746,0.7194347834382524,0.8702727302396106,0.029038357795382393,0.9343746614074551
ENST00000563597.5,815,636.7213998424348,3.2562542961207956,0.05241873654645312,1.2742796771361233,0.8702758113598257,0.02893086869240448,0.9343746614074551
ENST00000698750.1,5947,5768.69388008956,7.727460886711707,-0.01842465553809433,5.173371719630473,0.8702772810953326,0.02898685159196564,0.9343746614074551
ENST00000435169.1,820,641.7213998424348,1.3019400257661686,-0.029435992760370865,2.6589513236893008,0.8703067798563054,0.028896149062144823,0.9343839453768964
ENST00000243643.9,2288,2109.6938800895596,14.028492260468093,-0.164837098769413,0.6992788185674562,0.8704350166156314,0.028964685741568214,0.934485231719693
ENST00000554785.1,2121,1942.6938800895596,2.3589476698620686,0.06205644383091249,0.6784432231627949,0.8704428281444285,0.02888113329438235,0.934485231719693
ENST00000552557.5,727,548.7213998424348,10.628632807405918,0.20268105482929272,-0.4419908515008745,0.870475618651687,0.028640438206481707,0.9344980462231558
ENST00000420488.6,2444,2265.6938800895596,33.934831034702476,-0.15326386768468767,1.8468326376869093,0.8705215534795139,0.028884682720483754,0.9345146638118005
ENST00000424576.6,1074,895.6938800895597,4.681786347131189,0.015297644518197772,4.858194741248459,0.8705335964947419,0.028792307748442048,0.9345146638118005
ENST00000625521.2,2029,1850.6938800895596,13.275719411203958,0.11244549386742023,1.796048380738257,0.8705536615152485,0.02887147529507399,0.9345146638118005
ENST00000357146.4,2437,2258.6938800895596,5.93142262548514,-0.0197274654538145,4.373838406175831,0.8708002828969781,0.028672581621362894,0.9347570122624622
